defined_class	defined_class_label	biological_process	biological_process_label
HP:0012569	Delayed menarche	GO:0042696	menarche
HP:0012448	Delayed myelination	GO:0042552	myelination
HP:0011401	Delayed peripheral myelination	GO:0022011	myelination in peripheral nervous system
HP:0002188	Delayed CNS myelination	GO:0022010	central nervous system myelination
HP:0001510	Growth delay	GO:0040007	growth
HP:0000823	Delayed puberty	GO:0045136	development of secondary sexual characteristics
