Level	Rule Name	Subject	Property	Value
WARN	missing_definition	BFO:0000050	IAO:0000115		
WARN	missing_definition	BFO:0000050	IAO:0000600		
WARN	missing_definition	BFO:0000051	IAO:0000115		
WARN	missing_definition	BFO:0000051	IAO:0000600		
WARN	missing_definition	BFO:0000066	IAO:0000115		
WARN	missing_definition	BFO:0000066	IAO:0000600		
WARN	missing_definition	CHEBI:53604	IAO:0000115		
WARN	missing_definition	CHEBI:53604	IAO:0000600		
WARN	missing_definition	CHEBI:546807	IAO:0000115		
WARN	missing_definition	CHEBI:546807	IAO:0000600		
WARN	missing_definition	CHEBI:84118	IAO:0000115		
WARN	missing_definition	CHEBI:84118	IAO:0000600		
WARN	missing_definition	CHEBI:84125	IAO:0000115		
WARN	missing_definition	CHEBI:84125	IAO:0000600		
WARN	missing_definition	CHEBI:84690	IAO:0000115		
WARN	missing_definition	CHEBI:84690	IAO:0000600		
WARN	missing_definition	HP:0000001	IAO:0000115		
WARN	missing_definition	HP:0000001	IAO:0000600		
WARN	missing_definition	HP:0000002	IAO:0000600		
WARN	missing_definition	HP:0000003	IAO:0000600		
WARN	missing_definition	HP:0000005	IAO:0000600		
WARN	missing_definition	HP:0000006	IAO:0000600		
WARN	missing_definition	HP:0000007	IAO:0000600		
WARN	missing_definition	HP:0000008	IAO:0000600		
WARN	missing_definition	HP:0000009	IAO:0000600		
WARN	missing_definition	HP:0000010	IAO:0000600		
WARN	missing_definition	HP:0000011	IAO:0000600		
WARN	missing_definition	HP:0000012	IAO:0000600		
WARN	missing_definition	HP:0000013	IAO:0000600		
WARN	missing_definition	HP:0000014	IAO:0000600		
WARN	missing_definition	HP:0000015	IAO:0000600		
WARN	missing_definition	HP:0000016	IAO:0000600		
WARN	missing_definition	HP:0000017	IAO:0000600		
WARN	missing_definition	HP:0000019	IAO:0000600		
WARN	missing_definition	HP:0000020	IAO:0000600		
WARN	missing_definition	HP:0000021	IAO:0000600		
WARN	missing_definition	HP:0000022	IAO:0000600		
WARN	missing_definition	HP:0000023	IAO:0000600		
WARN	missing_definition	HP:0000024	IAO:0000600		
WARN	missing_definition	HP:0000025	IAO:0000115		
WARN	missing_definition	HP:0000025	IAO:0000600		
WARN	missing_definition	HP:0000026	IAO:0000600		
WARN	missing_definition	HP:0000027	IAO:0000600		
WARN	missing_definition	HP:0000028	IAO:0000600		
WARN	missing_definition	HP:0000029	IAO:0000600		
WARN	missing_definition	HP:0000030	IAO:0000600		
WARN	missing_definition	HP:0000031	IAO:0000600		
WARN	missing_definition	HP:0000032	IAO:0000600		
WARN	missing_definition	HP:0000033	IAO:0000600		
WARN	missing_definition	HP:0000034	IAO:0000600		
WARN	missing_definition	HP:0000035	IAO:0000600		
WARN	missing_definition	HP:0000036	IAO:0000115		
WARN	missing_definition	HP:0000036	IAO:0000600		
WARN	missing_definition	HP:0000037	IAO:0000600		
WARN	missing_definition	HP:0000039	IAO:0000600		
WARN	missing_definition	HP:0000040	IAO:0000600		
WARN	missing_definition	HP:0000041	IAO:0000600		
WARN	missing_definition	HP:0000042	IAO:0000600		
WARN	missing_definition	HP:0000044	IAO:0000600		
WARN	missing_definition	HP:0000045	IAO:0000115		
WARN	missing_definition	HP:0000045	IAO:0000600		
WARN	missing_definition	HP:0000046	IAO:0000115		
WARN	missing_definition	HP:0000046	IAO:0000600		
WARN	missing_definition	HP:0000047	IAO:0000600		
WARN	missing_definition	HP:0000048	IAO:0000600		
WARN	missing_definition	HP:0000049	IAO:0000600		
WARN	missing_definition	HP:0000050	IAO:0000600		
WARN	missing_definition	HP:0000051	IAO:0000600		
WARN	missing_definition	HP:0000052	IAO:0000600		
WARN	missing_definition	HP:0000053	IAO:0000600		
WARN	missing_definition	HP:0000054	IAO:0000600		
WARN	missing_definition	HP:0000055	IAO:0000600		
WARN	missing_definition	HP:0000056	IAO:0000600		
WARN	missing_definition	HP:0000058	IAO:0000600		
WARN	missing_definition	HP:0000059	IAO:0000600		
WARN	missing_definition	HP:0000060	IAO:0000600		
WARN	missing_definition	HP:0000061	IAO:0000600		
WARN	missing_definition	HP:0000062	IAO:0000600		
WARN	missing_definition	HP:0000063	IAO:0000600		
WARN	missing_definition	HP:0000064	IAO:0000115		
WARN	missing_definition	HP:0000064	IAO:0000600		
WARN	missing_definition	HP:0000065	IAO:0000115		
WARN	missing_definition	HP:0000065	IAO:0000600		
WARN	missing_definition	HP:0000066	IAO:0000115		
WARN	missing_definition	HP:0000066	IAO:0000600		
WARN	missing_definition	HP:0000067	IAO:0000600		
WARN	missing_definition	HP:0000068	IAO:0000600		
WARN	missing_definition	HP:0000069	IAO:0000600		
WARN	missing_definition	HP:0000070	IAO:0000600		
WARN	missing_definition	HP:0000071	IAO:0000600		
WARN	missing_definition	HP:0000072	IAO:0000600		
WARN	missing_definition	HP:0000073	IAO:0000600		
WARN	missing_definition	HP:0000074	IAO:0000600		
WARN	missing_definition	HP:0000075	IAO:0000600		
WARN	missing_definition	HP:0000076	IAO:0000600		
WARN	missing_definition	HP:0000077	IAO:0000600		
WARN	missing_definition	HP:0000078	IAO:0000600		
WARN	missing_definition	HP:0000079	IAO:0000600		
WARN	missing_definition	HP:0000080	IAO:0000600		
WARN	missing_definition	HP:0000081	IAO:0000600		
WARN	missing_definition	HP:0000083	IAO:0000600		
WARN	missing_definition	HP:0000085	IAO:0000600		
WARN	missing_definition	HP:0000086	IAO:0000600		
WARN	missing_definition	HP:0000089	IAO:0000600		
WARN	missing_definition	HP:0000090	IAO:0000600		
WARN	missing_definition	HP:0000091	IAO:0000600		
WARN	missing_definition	HP:0000092	IAO:0000600		
WARN	missing_definition	HP:0000093	IAO:0000600		
WARN	missing_definition	HP:0000095	IAO:0000600		
WARN	missing_definition	HP:0000096	IAO:0000600		
WARN	missing_definition	HP:0000097	IAO:0000600		
WARN	missing_definition	HP:0000098	IAO:0000600		
WARN	missing_definition	HP:0000099	IAO:0000600		
WARN	missing_definition	HP:0000100	IAO:0000600		
WARN	missing_definition	HP:0000103	IAO:0000600		
WARN	missing_definition	HP:0000104	IAO:0000600		
WARN	missing_definition	HP:0000105	IAO:0000600		
WARN	missing_definition	HP:0000107	IAO:0000600		
WARN	missing_definition	HP:0000108	IAO:0000600		
WARN	missing_definition	HP:0000110	IAO:0000600		
WARN	missing_definition	HP:0000111	IAO:0000600		
WARN	missing_definition	HP:0000112	IAO:0000600		
WARN	missing_definition	HP:0000113	IAO:0000600		
WARN	missing_definition	HP:0000114	IAO:0000600		
WARN	missing_definition	HP:0000117	IAO:0000600		
WARN	missing_definition	HP:0000118	IAO:0000600		
WARN	missing_definition	HP:0000119	IAO:0000600		
WARN	missing_definition	HP:0000121	IAO:0000600		
WARN	missing_definition	HP:0000122	IAO:0000600		
WARN	missing_definition	HP:0000123	IAO:0000600		
WARN	missing_definition	HP:0000124	IAO:0000600		
WARN	missing_definition	HP:0000125	IAO:0000600		
