Level	Rule Name	Subject	Property	Value
ERROR	duplicate_definition	CL:1001572	IAO:0000115	Vascular endothelium found in colon blood vessels.	
ERROR	duplicate_definition	UBERON:0013695	IAO:0000115	Vascular endothelium found in colon blood vessels.	
ERROR	duplicate_definition	HP:0001369	IAO:0000115	Inflammation of a joint.	
ERROR	duplicate_definition	MPATH:195	IAO:0000115	Inflammation of a joint.	
ERROR	duplicate_definition	CP:0000000	IAO:0000115	Cytoplasm that exhibits molecular interaction for acidic dyes under specific pH conditions.	
ERROR	duplicate_definition	CP:0000027	IAO:0000115	Cytoplasm that exhibits molecular interaction for acidic dyes under specific pH conditions.	
ERROR	duplicate_definition	HP:0012837	IAO:0000115	Affecting all regions without specificity of distribution.	
ERROR	duplicate_definition	PATO:0002403	IAO:0000115	Affecting all regions without specificity of distribution.	
ERROR	duplicate_definition	HsapDv:0000000	IAO:0000115	A spatiotemporal region encompassing some part of the life cycle of an organism.	
ERROR	duplicate_definition	UBERON:0000105	IAO:0000115	A spatiotemporal region encompassing some part of the life cycle of an organism.	
ERROR	duplicate_definition	RO:0000301	IAO:0000115	A relation that holds between a neuron that is synapsed_to another neuron or a neuron that is connected indirectly to another by a chain of neurons, each synapsed_to the next.@en	
ERROR	duplicate_definition	RO:0000302	IAO:0000115	A relation that holds between a neuron that is synapsed_to another neuron or a neuron that is connected indirectly to another by a chain of neurons, each synapsed_to the next.@en	
ERROR	duplicate_definition	CL:0002338	IAO:0000115	A natural killer cell that is developmentally immature, has the phenotype CD34-negative, CD56-negative, CD117-positive, CD122-positive,and CD161-positive.	
ERROR	duplicate_definition	CL:0002344	IAO:0000115	A natural killer cell that is developmentally immature, has the phenotype CD34-negative, CD56-negative, CD117-positive, CD122-positive,and CD161-positive.	
ERROR	duplicate_definition	CL:0001060	IAO:0000115	A hematopoietic oligopotent progenitor cell that has the ability to differentiate into limited cell types but lacks lineage cell markers and self renewal capabilities. Cell lacks hematopoeitic lineage markers.	
ERROR	duplicate_definition	CL:0002032	IAO:0000115	A hematopoietic oligopotent progenitor cell that has the ability to differentiate into limited cell types but lacks lineage cell markers and self renewal capabilities. Cell lacks hematopoeitic lineage markers.	
ERROR	duplicate_definition	CL:0002430	IAO:0000115	A double-positive thymocyte that is undergoing positive selection, has high expression of the alpha-beta T cell receptor, is CD69-positive, and is in the process of down regulating the CD4 co-receptor.	
ERROR	duplicate_definition	CL:0002431	IAO:0000115	A double-positive thymocyte that is undergoing positive selection, has high expression of the alpha-beta T cell receptor, is CD69-positive, and is in the process of down regulating the CD4 co-receptor.	
ERROR	duplicate_definition	CL:0002433	IAO:0000115	A CD4-positive, CD8-negative thymocyte that expresses high levels of the alpha-beta T cell receptor and is CD69-positive.	
ERROR	duplicate_definition	CL:0002435	IAO:0000115	A CD4-positive, CD8-negative thymocyte that expresses high levels of the alpha-beta T cell receptor and is CD69-positive.	
ERROR	duplicate_definition	UBERON:0000219	IAO:0000115	.	
ERROR	duplicate_definition	UBERON:0000444	IAO:0000115	.	
ERROR	duplicate_definition	UBERON:0001430	IAO:0000115	.	
ERROR	duplicate_definition	UBERON:0001431	IAO:0000115	.	
ERROR	duplicate_definition	UBERON:0001432	IAO:0000115	.	
ERROR	duplicate_definition	UBERON:0001433	IAO:0000115	.	
ERROR	duplicate_definition	UBERON:0001606	IAO:0000115	.	
ERROR	duplicate_definition	UBERON:0001809	IAO:0000115	.	
ERROR	duplicate_definition	UBERON:0001971	IAO:0000115	.	
ERROR	duplicate_definition	UBERON:0002792	IAO:0000115	.	
ERROR	duplicate_definition	UBERON:0004001	IAO:0000115	.	
ERROR	duplicate_definition	UBERON:0004090	IAO:0000115	.	
ERROR	duplicate_definition	UBERON:0004092	IAO:0000115	.	
ERROR	duplicate_definition	UBERON:0004098	IAO:0000115	.	
ERROR	duplicate_definition	UBERON:0004101	IAO:0000115	.	
ERROR	duplicate_definition	UBERON:0004133	IAO:0000115	.	
ERROR	duplicate_definition	UBERON:0004919	IAO:0000115	.	
ERROR	duplicate_definition	UBERON:0005064	IAO:0000115	.	
ERROR	duplicate_definition	UBERON:0005066	IAO:0000115	.	
ERROR	duplicate_definition	UBERON:0005095	IAO:0000115	.	
ERROR	duplicate_definition	UBERON:0005321	IAO:0000115	.	
ERROR	duplicate_definition	UBERON:0005728	IAO:0000115	.	
ERROR	duplicate_definition	UBERON:0006183	IAO:0000115	.	
ERROR	duplicate_definition	UBERON:0006333	IAO:0000115	.	
ERROR	duplicate_definition	UBERON:0006609	IAO:0000115	.	
ERROR	duplicate_definition	UBERON:0007690	IAO:0000115	.	
ERROR	duplicate_definition	UBERON:0010291	IAO:0000115	.	
ERROR	duplicate_definition	UBERON:0010531	IAO:0000115	.	
ERROR	duplicate_definition	UBERON:0011144	IAO:0000115	.	
ERROR	duplicate_definition	UBERON:0011320	IAO:0000115	.	
ERROR	duplicate_definition	UBERON:0011757	IAO:0000115	.	
ERROR	duplicate_definition	http://purl.obolibrary.org/obo/uberon/core#transitively_anteriorly_connected_to	IAO:0000115	.	
ERROR	duplicate_definition	http://purl.obolibrary.org/obo/uberon/core#transitively_distally_connected_to	IAO:0000115	.	
ERROR	duplicate_definition	http://purl.obolibrary.org/obo/uberon/core#transitively_proximally_connected_to	IAO:0000115	.	
ERROR	multiple_equivalent_classes	UBERON:0000378	owl:equivalentClass	64b8ca599f5f27352e0e4806eabd0ca3	
ERROR	multiple_equivalent_classes	UBERON:0000378	owl:equivalentClass	819a5cd514cf1b0473077ced371cec32	
ERROR	multiple_equivalent_classes	UBERON:0004451	owl:equivalentClass	863d8966c738235de4dfd5cb7fbbd319	
ERROR	multiple_equivalent_classes	UBERON:0004451	owl:equivalentClass	d2817a3890ca7174e90222754b9e3080	
ERROR	multiple_equivalent_classes	UBERON:0015007	owl:equivalentClass	ca40dd9ec3b13c643df5ea795d5de9ca	
ERROR	multiple_equivalent_classes	UBERON:0015007	owl:equivalentClass	e59f4677401c998924c662214a4f8c6c	
ERROR	multiple_equivalent_classes	UBERON:0015008	owl:equivalentClass	41e9b2224e097d5536ca4f56785576a6	
ERROR	multiple_equivalent_classes	UBERON:0015008	owl:equivalentClass	6507c06a625ba4a1d05d05d8f120ee9b	
ERROR	multiple_equivalent_classes	UBERON:0015009	owl:equivalentClass	03b96a70a121ab693130eeb2d429e473	
ERROR	multiple_equivalent_classes	UBERON:0015009	owl:equivalentClass	407c16e516c31eee8331c471bfd361b4	
ERROR	multiple_equivalent_classes	UBERON:0015010	owl:equivalentClass	37e36eeff33de43fa7ae858da567475f	
ERROR	multiple_equivalent_classes	UBERON:0015010	owl:equivalentClass	43693bcb1d172d37d0c11566003ea059	
ERROR	multiple_equivalent_classes	UBERON:0015021	owl:equivalentClass	5fb3fb36f3d45893ff9881d8b4569e51	
ERROR	multiple_equivalent_classes	UBERON:0015021	owl:equivalentClass	62c52263fafd46a8ed872e30f71be980	
ERROR	multiple_equivalent_classes	UBERON:0015022	owl:equivalentClass	89885156a8d494f84f0a0b76464f91e6	
ERROR	multiple_equivalent_classes	UBERON:0015022	owl:equivalentClass	fe6c1e90f9862e6aec95f327a3b1e6d1	
ERROR	multiple_equivalent_classes	UBERON:0015024	owl:equivalentClass	95db4892ddc26acce022691e95f96660	
ERROR	multiple_equivalent_classes	UBERON:0015024	owl:equivalentClass	afd658f2c7685683bb89ccea690da676	
ERROR	multiple_equivalent_classes	UBERON:0015025	owl:equivalentClass	23cadb8b432e76eaafe03c6b216bc2a8	
ERROR	multiple_equivalent_classes	UBERON:0015025	owl:equivalentClass	9f141ba469a95d48587493e0e1ac2f8d	
ERROR	multiple_equivalent_classes	UBERON:0015026	owl:equivalentClass	68cff91fc9021d9731baf0c76dcc1d57	
ERROR	multiple_equivalent_classes	UBERON:0015026	owl:equivalentClass	6edc44ec59d9b644d7e9386d833e8531	
ERROR	multiple_equivalent_classes	UBERON:0015027	owl:equivalentClass	294c535f1ea6fe2b7bce20cf4f6c2332	
ERROR	multiple_equivalent_classes	UBERON:0015027	owl:equivalentClass	4756585a336e515ab969698d2195c311	
ERROR	multiple_equivalent_classes	UBERON:0015028	owl:equivalentClass	4805b0ba5772a41b84c5f793e78f951f	
ERROR	multiple_equivalent_classes	UBERON:0015028	owl:equivalentClass	73bdf3ae3e079c6fd4848e5b84ea9304	
ERROR	multiple_equivalent_classes	UBERON:0015029	owl:equivalentClass	885e59167bbe2728d97e6d19f2e04610	
ERROR	multiple_equivalent_classes	UBERON:0015029	owl:equivalentClass	c2079faf096fbb598876daff1f78f051	
ERROR	multiple_equivalent_classes	UBERON:0015030	owl:equivalentClass	2468db3ffa329b868e6657869bc42835	
ERROR	multiple_equivalent_classes	UBERON:0015030	owl:equivalentClass	87fd08a673c0905e2b0f92ef1a9ff9d1	
ERROR	multiple_equivalent_classes	UBERON:0015031	owl:equivalentClass	4bbb5a89028d5089608bee6a3a0bcae9	
ERROR	multiple_equivalent_classes	UBERON:0015031	owl:equivalentClass	7c45057969c92f58cd584f66d8c1a80d	
ERROR	multiple_equivalent_classes	UBERON:0015032	owl:equivalentClass	cea59058994548a747fabc35c5f02ddc	
ERROR	multiple_equivalent_classes	UBERON:0015032	owl:equivalentClass	cf58bf0eb3d762782c8d3c959dcef1bc	
ERROR	multiple_equivalent_classes	UBERON:0015033	owl:equivalentClass	be52876b3e0ae430f6f574edd4ea73d0	
ERROR	multiple_equivalent_classes	UBERON:0015033	owl:equivalentClass	ca9e3bf51f75a3667cf129b8e5f68495	
ERROR	multiple_equivalent_classes	UBERON:0015034	owl:equivalentClass	6df6de780720941f242b74fcb16ec9dd	
ERROR	multiple_equivalent_classes	UBERON:0015034	owl:equivalentClass	c05e93c74057e2b92de33a26b020366d	
ERROR	multiple_equivalent_classes	UBERON:0015035	owl:equivalentClass	e9a57151187ae538adaabd39dd3a0b31	
ERROR	multiple_equivalent_classes	UBERON:0015035	owl:equivalentClass	f77c6ab082352ebf00e56d371d17fe00	
ERROR	multiple_equivalent_classes	UBERON:0015036	owl:equivalentClass	5d6ecdfb48d1fe48832d8dbf1f52f719	
ERROR	multiple_equivalent_classes	UBERON:0015036	owl:equivalentClass	9d0790b34a9f819246b74a016461594d	
ERROR	multiple_equivalent_classes	UBERON:0015037	owl:equivalentClass	5c7546c29fad9106b1d703dfe57c2c0d	
ERROR	multiple_equivalent_classes	UBERON:0015037	owl:equivalentClass	b0db60971d40689f89213c0f52a15ebc	
ERROR	multiple_equivalent_classes	UBERON:0015038	owl:equivalentClass	efcc288f634499cb6323a0229403a048	
ERROR	multiple_equivalent_classes	UBERON:0015038	owl:equivalentClass	faacaf82afa9fa75ce932103a56ebb9c	
ERROR	multiple_equivalent_classes	UBERON:0015039	owl:equivalentClass	42287162c1d1ad70c99927bbcad91849	
ERROR	multiple_equivalent_classes	UBERON:0015039	owl:equivalentClass	f026f389d17203d292b4d47aa98225f0	
ERROR	multiple_equivalent_classes	UBERON:0015040	owl:equivalentClass	0e5d463f1df4621116652e0170f09055	
ERROR	multiple_equivalent_classes	UBERON:0015040	owl:equivalentClass	45e721d959afad77573372ef61dd57cd	
ERROR	multiple_equivalent_classes	UBERON:0015041	owl:equivalentClass	5accbe42fe2a1f795812a06fee25534b	
ERROR	multiple_equivalent_classes	UBERON:0015041	owl:equivalentClass	a5db72d36ce2c0345d75fdd7764f62f9	
ERROR	multiple_equivalent_classes	UBERON:0015042	owl:equivalentClass	54f9f22ba1dcee1c1f5514121d452540	
ERROR	multiple_equivalent_classes	UBERON:0015042	owl:equivalentClass	d43b46783f037d080d295a6eddd8a884	
ERROR	multiple_equivalent_classes	UBERON:0015043	owl:equivalentClass	9561ec3d6145e200ba7300c5018c11dd	
ERROR	multiple_equivalent_classes	UBERON:0015043	owl:equivalentClass	ec796f589b848abf747429b7e3856b00	
ERROR	multiple_equivalent_classes	UBERON:0015044	owl:equivalentClass	167c3ddb676e0943478020d352fe0758	
ERROR	multiple_equivalent_classes	UBERON:0015044	owl:equivalentClass	a0a951bf7c5c29f32d87d7c31d3c08b0	
ERROR	multiple_equivalent_classes	UBERON:0015045	owl:equivalentClass	0f87e8d1ec2b02bc5c455dee1cad7884	
ERROR	multiple_equivalent_classes	UBERON:0015045	owl:equivalentClass	7aa0b762b68766b1d7e56d1aec25291c	
ERROR	multiple_equivalent_classes	UBERON:0015046	owl:equivalentClass	c93ba6cd910bc7cb705e92a2f3234abc	
ERROR	multiple_equivalent_classes	UBERON:0015046	owl:equivalentClass	ccbfc3a9fed9657f5f1a9056aa80ad37	
ERROR	multiple_equivalent_classes	UBERON:0015047	owl:equivalentClass	781113d08284722ae95d57cf095a4d35	
ERROR	multiple_equivalent_classes	UBERON:0015047	owl:equivalentClass	e7e44b5858e05b4d115eb31287801c43	
ERROR	multiple_equivalent_classes	UBERON:0015049	owl:equivalentClass	09b5429c67350c4b9169cb39ac17f467	
ERROR	multiple_equivalent_classes	UBERON:0015049	owl:equivalentClass	f07be869b578a0635e175ef78cb29839	
ERROR	multiple_equivalent_classes	UBERON:0015050	owl:equivalentClass	39aaff8a5e2995ee8e8a9653e6ab4953	
ERROR	multiple_equivalent_classes	UBERON:0015050	owl:equivalentClass	fd32fff68da0c35062ae12d0082db1fd	
ERROR	multiple_equivalent_classes	UBERON:0015061	owl:equivalentClass	873e34a3fe9837e9c15604d3015a1011	
ERROR	multiple_equivalent_classes	UBERON:0015061	owl:equivalentClass	996751dd2933de9dc42851204b915593	
ERROR	multiple_equivalent_classes	UBERON:0018142	owl:equivalentClass	1a447643c9f11079cef466065b9a89da	
ERROR	multiple_equivalent_classes	UBERON:0018142	owl:equivalentClass	deb14208da1dd8bd615db39d81403f37	
ERROR	multiple_equivalent_classes	UBERON:0035783	owl:equivalentClass	22294c9e264170fb8aa7e0b081b6ad90	
ERROR	multiple_equivalent_classes	UBERON:0035783	owl:equivalentClass	5b72a1b97b4fcdf70f16bc57e1de0d22	
ERROR	missing_label	http://purl.obolibrary.org/obo/chebi#1_STAR	rdfs:label		
ERROR	missing_label	http://purl.obolibrary.org/obo/chebi#2_STAR	rdfs:label		
ERROR	missing_label	http://purl.obolibrary.org/obo/chebi#3_STAR	rdfs:label		
ERROR	missing_label	http://purl.obolibrary.org/obo/go#gocheck_do_not_annotate	rdfs:label		
ERROR	missing_label	http://purl.obolibrary.org/obo/go#gocheck_do_not_manually_annotate	rdfs:label		
ERROR	missing_label	http://purl.obolibrary.org/obo/go#goslim_agr	rdfs:label		
ERROR	missing_label	http://purl.obolibrary.org/obo/go#goslim_aspergillus	rdfs:label		
ERROR	missing_label	http://purl.obolibrary.org/obo/go#goslim_candida	rdfs:label		
ERROR	missing_label	http://purl.obolibrary.org/obo/go#goslim_chembl	rdfs:label		
ERROR	missing_label	http://purl.obolibrary.org/obo/go#goslim_flybase_ribbon	rdfs:label		
ERROR	missing_label	http://purl.obolibrary.org/obo/go#goslim_generic	rdfs:label		
ERROR	missing_label	http://purl.obolibrary.org/obo/go#goslim_metagenomics	rdfs:label		
ERROR	missing_label	http://purl.obolibrary.org/obo/go#goslim_mouse	rdfs:label		
ERROR	missing_label	http://purl.obolibrary.org/obo/go#goslim_pir	rdfs:label		
ERROR	missing_label	http://purl.obolibrary.org/obo/go#goslim_plant	rdfs:label		
ERROR	missing_label	http://purl.obolibrary.org/obo/go#goslim_pombe	rdfs:label		
ERROR	missing_label	http://purl.obolibrary.org/obo/go#goslim_synapse	rdfs:label		
ERROR	missing_label	http://purl.obolibrary.org/obo/go#goslim_yeast	rdfs:label		
ERROR	missing_label	http://purl.obolibrary.org/obo/pato#abnormal_slim	rdfs:label		
ERROR	missing_label	http://purl.obolibrary.org/obo/pato#absent_slim	rdfs:label		
ERROR	missing_label	http://purl.obolibrary.org/obo/pato#attribute_slim	rdfs:label		
ERROR	missing_label	http://purl.obolibrary.org/obo/pato#cell_quality	rdfs:label		
ERROR	missing_label	http://purl.obolibrary.org/obo/pato#disposition_slim	rdfs:label		
ERROR	missing_label	http://purl.obolibrary.org/obo/pato#hpo_slim	rdfs:label		
ERROR	missing_label	http://purl.obolibrary.org/obo/pato#mpath_slim	rdfs:label		
ERROR	missing_label	http://purl.obolibrary.org/obo/pato#relational_slim	rdfs:label		
ERROR	missing_label	http://purl.obolibrary.org/obo/pato#scalar_slim	rdfs:label		
ERROR	missing_label	http://purl.obolibrary.org/obo/pato#value_slim	rdfs:label		
ERROR	missing_label	http://purl.obolibrary.org/obo/uberon/core#cumbo	rdfs:label		
ERROR	missing_label	http://purl.obolibrary.org/obo/uberon/core#cyclostome_subset	rdfs:label		
ERROR	missing_label	http://purl.obolibrary.org/obo/uberon/core#defined_by_ordinal_series	rdfs:label		
ERROR	missing_label	http://purl.obolibrary.org/obo/uberon/core#developmental_classification	rdfs:label		
ERROR	missing_label	http://purl.obolibrary.org/obo/uberon/core#early_development	rdfs:label		
ERROR	missing_label	http://purl.obolibrary.org/obo/uberon/core#efo_slim	rdfs:label		
ERROR	missing_label	http://purl.obolibrary.org/obo/uberon/core#emapa_ehdaa2	rdfs:label		
ERROR	missing_label	http://purl.obolibrary.org/obo/uberon/core#feed_aligned	rdfs:label		
ERROR	missing_label	http://purl.obolibrary.org/obo/uberon/core#functional_classification	rdfs:label		
ERROR	missing_label	http://purl.obolibrary.org/obo/uberon/core#grouping_class	rdfs:label		
ERROR	missing_label	http://purl.obolibrary.org/obo/uberon/core#homology_grouping	rdfs:label		
