defined_class	defined_class_label	anatomical_entity	anatomical_entity_label	location	location_label
HP:0010276	Small epiphyses of the proximal phalanges of the hand	UBERON:0004387	epiphysis of phalanx of manus	UBERON:0002234	proximal phalanx of manus
HP:0010265	Small epiphyses of the middle phalanges of the hand	UBERON:0004387	epiphysis of phalanx of manus	UBERON:0003864	middle phalanx of manus
HP:0010254	Small epiphyses of the distal phalanges of the hand	UBERON:0004387	epiphysis of phalanx of manus	UBERON:0003865	distal phalanx of manus
HP:0010170	Small epiphyses of the toes	UBERON:0001437	epiphysis	UBERON:0001449	phalanx of pes
HP:0010146	Small epiphysis of the distal phalanx of the hallux	UBERON:0001437	epiphysis	UBERON:0004315	distal phalanx of pedal digit 1
HP:0010135	Small epiphysis of the proximal phalanx of the hallux	UBERON:0001437	epiphysis	UBERON:0004332	proximal phalanx of pedal digit 1
HP:0010121	Small epiphyses of the hallux	UBERON:0001437	epiphysis	UBERON:0003640	pedal digit 1 phalanx
HP:0009694	Small thumb epiphysis	UBERON:0004387	epiphysis of phalanx of manus	UBERON:0003620	manual digit 1 phalanx
HP:0009683	Small epiphysis of the distal phalanx of the thumb	UBERON:0004387	epiphysis of phalanx of manus	UBERON:0004337	distal phalanx of manual digit 1
HP:0009672	Small epiphysis of the proximal phalanx of the thumb	UBERON:0004387	epiphysis of phalanx of manus	UBERON:0004338	proximal phalanx of manual digit 1
HP:0009532	Small epiphysis of the proximal phalanx of the 2nd finger	UBERON:0004387	epiphysis of phalanx of manus	UBERON:0004328	proximal phalanx of manual digit 2
HP:0009521	Small epiphysis of the middle phalanx of the 2nd finger	UBERON:0004387	epiphysis of phalanx of manus	UBERON:0004320	middle phalanx of manual digit 2
HP:0009510	Small epiphysis of the distal phalanx of the 2nd finger	UBERON:0004387	epiphysis of phalanx of manus	UBERON:0004311	distal phalanx of manual digit 2
HP:0009496	Small epiphyses of the 2nd finger	UBERON:0004387	epiphysis of phalanx of manus	UBERON:0003622	manual digit 2
HP:0009418	Small epiphyses of the 3rd finger	UBERON:0004387	epiphysis of phalanx of manus	UBERON:0003637	manual digit 3 phalanx
HP:0009401	Small epiphyses of the 4th finger	UBERON:0004387	epiphysis of phalanx of manus	UBERON:0003638	manual digit 4 phalanx
HP:0009390	Small epiphyses of the 5th finger	UBERON:0004387	epiphysis of phalanx of manus	UBERON:0003625	manual digit 5
HP:0009354	Small epiphysis of the proximal phalanx of the 3rd finger	UBERON:0004387	epiphysis of phalanx of manus	UBERON:0004329	proximal phalanx of manual digit 3
HP:0009343	Small epiphysis of the distal phalanx of the 3rd finger	UBERON:0004387	epiphysis of phalanx of manus	UBERON:0004312	distal phalanx of manual digit 3
HP:0009329	Small epiphysis of the middle phalanx of the 3rd finger	UBERON:0004387	epiphysis of phalanx of manus	UBERON:0004321	middle phalanx of manual digit 3
HP:0009269	Small epiphysis of the proximal phalanx of the 4th finger	UBERON:0004387	epiphysis of phalanx of manus	UBERON:0004330	proximal phalanx of manual digit 4
HP:0009258	Small epiphysis of the distal phalanx of the 4th finger	UBERON:0004387	epiphysis of phalanx of manus	UBERON:0004313	distal phalanx of manual digit 4
HP:0009222	Small epiphysis of the middle phalanx of the 4th finger	UBERON:0004387	epiphysis of phalanx of manus	UBERON:0004322	middle phalanx of manual digit 4
HP:0009211	Small epiphysis of the middle phalanx of the 5th finger	UBERON:0004387	epiphysis of phalanx of manus	UBERON:0004323	middle phalanx of manual digit 5
HP:0009194	Small epiphyses of the metacarpals	UBERON:0001437	epiphysis	UBERON:0002374	metacarpal bone
HP:0009159	Small epiphysis of the proximal phalanx of the 5th finger	UBERON:0004387	epiphysis of phalanx of manus	UBERON:0004331	proximal phalanx of manual digit 5
HP:0009148	Small epiphysis of the distal phalanx of the 5th finger	UBERON:0004387	epiphysis of phalanx of manus	UBERON:0004314	distal phalanx of manual digit 5
HP:0004629	Small cervical vertebral bodies	UBERON:0001075	bony vertebral centrum	UBERON:0002413	cervical vertebra
HP:0003844	Small epiphyses of the upper limbs	UBERON:0001437	epiphysis	UBERON:0010708	pectoral complex
