defined_class	defined_class_label	anatomical_entity	anatomical_entity_label
http://purl.obolibrary.org/obo/HP_0030084	Clinodactyly	http://purl.obolibrary.org/obo/UBERON_0002544	digit
http://purl.obolibrary.org/obo/HP_0040018	Clinodactyly of hallux	http://purl.obolibrary.org/obo/UBERON_0003631	pedal digit 1
http://purl.obolibrary.org/obo/HP_0040022	Clinodactyly of the 2nd finger	http://purl.obolibrary.org/obo/UBERON_0003622	manual digit 2
http://purl.obolibrary.org/obo/HP_0005824	Clinodactyly of the 2nd toe	http://purl.obolibrary.org/obo/UBERON_0003632	pedal digit 2
http://purl.obolibrary.org/obo/HP_0040024	Clinodactyly of the 3rd finger	http://purl.obolibrary.org/obo/UBERON_0003623	manual digit 3
http://purl.obolibrary.org/obo/HP_0008115	Clinodactyly of the 3rd toe	http://purl.obolibrary.org/obo/UBERON_0003633	pedal digit 3
http://purl.obolibrary.org/obo/HP_0040025	Clinodactyly of the 4th finger	http://purl.obolibrary.org/obo/UBERON_0003624	manual digit 4
http://purl.obolibrary.org/obo/HP_0011918	Clinodactyly of the 4th toe	http://purl.obolibrary.org/obo/UBERON_0003634	pedal digit 4
http://purl.obolibrary.org/obo/HP_0004209	Clinodactyly of the 5th finger	http://purl.obolibrary.org/obo/UBERON_0003625	manual digit 5
http://purl.obolibrary.org/obo/HP_0001864	Clinodactyly of the 5th toe	http://purl.obolibrary.org/obo/UBERON_0003635	pedal digit 5
http://purl.obolibrary.org/obo/HP_0040023	Clinodactyly of the thumb	http://purl.obolibrary.org/obo/UBERON_0001463	manual digit 1
http://purl.obolibrary.org/obo/HP_0005769	Fifth finger distal phalanx clinodactyly	http://purl.obolibrary.org/obo/UBERON_0004314	distal phalanx of manual digit 5
http://purl.obolibrary.org/obo/HP_0040019	Finger clinodactyly	http://purl.obolibrary.org/obo/UBERON_0002389	manual digit
http://purl.obolibrary.org/obo/HP_0009486	Radial deviation of the hand	http://purl.obolibrary.org/obo/UBERON_0002398	manus
http://purl.obolibrary.org/obo/HP_0005895	Radial deviation of thumb terminal phalanx	http://purl.obolibrary.org/obo/UBERON_0004337	distal phalanx of manual digit 1
http://purl.obolibrary.org/obo/HP_0001863	Toe clinodactyly	http://purl.obolibrary.org/obo/UBERON_0001466	pedal digit
