defined_class	defined_class_label	anatomical_entity	anatomical_entity_label
http://purl.obolibrary.org/obo/HP_0000835	Adrenal hypoplasia	http://purl.obolibrary.org/obo/UBERON_0002369	adrenal gland
http://purl.obolibrary.org/obo/HP_0008239	Adrenal medullary hypoplasia	http://purl.obolibrary.org/obo/UBERON_0001236	adrenal medulla
http://purl.obolibrary.org/obo/HP_0008182	Adrenocortical hypoplasia	http://purl.obolibrary.org/obo/UBERON_0001235	adrenal cortex
http://purl.obolibrary.org/obo/HP_0010627	Anterior pituitary hypoplasia	http://purl.obolibrary.org/obo/UBERON_0002196	adenohypophysis
http://purl.obolibrary.org/obo/HP_0009007	Biceps hypoplasia	http://purl.obolibrary.org/obo/UBERON_0001507	biceps brachii
http://purl.obolibrary.org/obo/HP_0003187	Breast hypoplasia	http://purl.obolibrary.org/obo/UBERON_0000310	breast
http://purl.obolibrary.org/obo/HP_0006539	Bronchial cartilage hypoplasia	http://purl.obolibrary.org/obo/UBERON_0001956	cartilage of bronchus
http://purl.obolibrary.org/obo/HP_0001498	Carpal bone hypoplasia	http://purl.obolibrary.org/obo/UBERON_0001435	carpal bone
http://purl.obolibrary.org/obo/HP_0008463	Central vertebral hypoplasia	http://purl.obolibrary.org/obo/UBERON_0016412	central part of body of bony vertebral centrum
http://purl.obolibrary.org/obo/HP_0001321	Cerebellar hypoplasia	http://purl.obolibrary.org/obo/UBERON_0002037	cerebellum
http://purl.obolibrary.org/obo/HP_0001320	Cerebellar vermis hypoplasia	http://purl.obolibrary.org/obo/UBERON_0004720	cerebellar vermis
http://purl.obolibrary.org/obo/HP_0006872	Cerebral hypoplasia	http://purl.obolibrary.org/obo/UBERON_0001893	telencephalon
http://purl.obolibrary.org/obo/HP_0000060	Clitoral hypoplasia	http://purl.obolibrary.org/obo/UBERON_0002411	clitoris
http://purl.obolibrary.org/obo/HP_0007016	Corticospinal tract hypoplasia	http://purl.obolibrary.org/obo/UBERON_0002707	corticospinal tract
http://purl.obolibrary.org/obo/HP_0006184	Decreased palmar creases	http://purl.obolibrary.org/obo/UBERON_0019246	palmar skin crease
http://purl.obolibrary.org/obo/HP_0006297	Enamel hypoplasia	http://purl.obolibrary.org/obo/UBERON_0001752	enamel
