defined_class	defined_class_label	anatomical_entity	anatomical_entity_label
http://purl.obolibrary.org/obo/HP_0010027	Broad 1st metacarpal	http://purl.obolibrary.org/obo/UBERON_0003645	metacarpal bone of digit 1
http://purl.obolibrary.org/obo/HP_0100040	Broad 2nd toe	http://purl.obolibrary.org/obo/UBERON_0003632	pedal digit 2
http://purl.obolibrary.org/obo/HP_0100041	Broad 3rd toe	http://purl.obolibrary.org/obo/UBERON_0003633	pedal digit 3
http://purl.obolibrary.org/obo/HP_0100042	Broad 4th toe	http://purl.obolibrary.org/obo/UBERON_0003634	pedal digit 4
http://purl.obolibrary.org/obo/HP_0100043	Broad 5th toe	http://purl.obolibrary.org/obo/UBERON_0003635	pedal digit 5
http://purl.obolibrary.org/obo/HP_0000187	Broad alveolar ridges	http://purl.obolibrary.org/obo/UBERON_0004103	alveolar ridge
http://purl.obolibrary.org/obo/HP_0004242	Broad carpal bones	http://purl.obolibrary.org/obo/UBERON_0001435	carpal bone
http://purl.obolibrary.org/obo/HP_0000916	Broad clavicles	http://purl.obolibrary.org/obo/UBERON_0001105	clavicle bone
http://purl.obolibrary.org/obo/HP_0009836	Broad distal phalanx of finger	http://purl.obolibrary.org/obo/UBERON_0003865	distal phalanx of manus
http://purl.obolibrary.org/obo/HP_0009558	Broad distal phalanx of the 2nd finger	http://purl.obolibrary.org/obo/UBERON_0004311	distal phalanx of manual digit 2
http://purl.obolibrary.org/obo/HP_0010414	Broad distal phalanx of the 2nd toe	http://purl.obolibrary.org/obo/UBERON_0004316	distal phalanx of pedal digit 2
http://purl.obolibrary.org/obo/HP_0009422	Broad distal phalanx of the 3rd finger	http://purl.obolibrary.org/obo/UBERON_0004312	distal phalanx of manual digit 3
http://purl.obolibrary.org/obo/HP_0100431	Broad distal phalanx of the 3rd toe	http://purl.obolibrary.org/obo/UBERON_0004317	distal phalanx of pedal digit 3
http://purl.obolibrary.org/obo/HP_0009292	Broad distal phalanx of the 4th finger	http://purl.obolibrary.org/obo/UBERON_0004313	distal phalanx of manual digit 4
http://purl.obolibrary.org/obo/HP_0100432	Broad distal phalanx of the 4th toe	http://purl.obolibrary.org/obo/UBERON_0004318	distal phalanx of pedal digit 4
http://purl.obolibrary.org/obo/HP_0009240	Broad distal phalanx of the 5th finger	http://purl.obolibrary.org/obo/UBERON_0004314	distal phalanx of manual digit 5
http://purl.obolibrary.org/obo/HP_0100433	Broad distal phalanx of the 5th toe	http://purl.obolibrary.org/obo/UBERON_0004319	distal phalanx of pedal digit 5
http://purl.obolibrary.org/obo/HP_0010077	Broad distal phalanx of the hallux	http://purl.obolibrary.org/obo/UBERON_0004315	distal phalanx of pedal digit 1
http://purl.obolibrary.org/obo/HP_0009642	Broad distal phalanx of the thumb	http://purl.obolibrary.org/obo/UBERON_0004337	distal phalanx of manual digit 1
http://purl.obolibrary.org/obo/HP_0010186	Broad distal phalanx of the toes	http://purl.obolibrary.org/obo/UBERON_0003867	distal phalanx of pes
http://purl.obolibrary.org/obo/HP_0011229	Broad eyebrow	http://purl.obolibrary.org/obo/UBERON_0010163	eyebrow
http://purl.obolibrary.org/obo/HP_0000283	Broad face	http://purl.obolibrary.org/obo/UBERON_0001456	face
http://purl.obolibrary.org/obo/HP_0006417	Broad femoral metaphyses	http://purl.obolibrary.org/obo/UBERON_0006865	metaphysis of femur
http://purl.obolibrary.org/obo/HP_0006429	Broad femoral neck	http://purl.obolibrary.org/obo/UBERON_0007119	neck of femur
http://purl.obolibrary.org/obo/HP_0001500	Broad finger	http://purl.obolibrary.org/obo/UBERON_0002389	manual digit
http://purl.obolibrary.org/obo/HP_0011300	Broad fingertip	http://purl.obolibrary.org/obo/UBERON_0009552	distal segment of manual digit
http://purl.obolibrary.org/obo/HP_0010068	Broad first metatarsal	http://purl.obolibrary.org/obo/UBERON_0003650	metatarsal bone of digit 1
http://purl.obolibrary.org/obo/HP_0001769	Broad foot	http://purl.obolibrary.org/obo/UBERON_0002387	pes
http://purl.obolibrary.org/obo/HP_0000337	Broad forehead	http://purl.obolibrary.org/obo/UBERON_0008200	forehead
http://purl.obolibrary.org/obo/HP_0010055	Broad hallux	http://purl.obolibrary.org/obo/UBERON_0003631	pedal digit 1
http://purl.obolibrary.org/obo/HP_0010059	Broad hallux phalanx	http://purl.obolibrary.org/obo/UBERON_0003640	pedal digit 1 phalanx
http://purl.obolibrary.org/obo/HP_0003903	Broad humeral epiphyses	http://purl.obolibrary.org/obo/UBERON_0004382	epiphysis of humerus
http://purl.obolibrary.org/obo/HP_0100865	Broad ischia	http://purl.obolibrary.org/obo/UBERON_0001274	ischium
http://purl.obolibrary.org/obo/HP_0005622	Broad long bones	http://purl.obolibrary.org/obo/UBERON_0002495	long bone
http://purl.obolibrary.org/obo/HP_0006146	Broad metacarpal epiphyses	http://purl.obolibrary.org/obo/UBERON_0004390	epiphysis of metacarpal bone
http://purl.obolibrary.org/obo/HP_0001230	Broad metacarpals	http://purl.obolibrary.org/obo/UBERON_0002374	metacarpal bone
http://purl.obolibrary.org/obo/HP_0001783	Broad metatarsal	http://purl.obolibrary.org/obo/UBERON_0001448	metatarsal bone
http://purl.obolibrary.org/obo/HP_0010195	Broad middle phalanges of the toes	http://purl.obolibrary.org/obo/UBERON_0003866	middle phalanx of pes
http://purl.obolibrary.org/obo/HP_0009844	Broad middle phalanx of finger	http://purl.obolibrary.org/obo/UBERON_0003864	middle phalanx of manus
http://purl.obolibrary.org/obo/HP_0009569	Broad middle phalanx of the 2nd finger	http://purl.obolibrary.org/obo/UBERON_0004320	middle phalanx of manual digit 2
http://purl.obolibrary.org/obo/HP_0010405	Broad middle phalanx of the 2nd toe	http://purl.obolibrary.org/obo/UBERON_0004324	middle phalanx of pedal digit 2
http://purl.obolibrary.org/obo/HP_0009430	Broad middle phalanx of the 3rd finger	http://purl.obolibrary.org/obo/UBERON_0004321	middle phalanx of manual digit 3
http://purl.obolibrary.org/obo/HP_0100425	Broad middle phalanx of the 3rd toe	http://purl.obolibrary.org/obo/UBERON_0004325	middle phalanx of pedal digit 3
http://purl.obolibrary.org/obo/HP_0009293	Broad middle phalanx of the 4th finger	http://purl.obolibrary.org/obo/UBERON_0004322	middle phalanx of manual digit 4
http://purl.obolibrary.org/obo/HP_0100426	Broad middle phalanx of the 4th toe	http://purl.obolibrary.org/obo/UBERON_0004326	middle phalanx of pedal digit 4
http://purl.obolibrary.org/obo/HP_0009169	Broad middle phalanx of the 5th finger	http://purl.obolibrary.org/obo/UBERON_0004323	middle phalanx of manual digit 5
http://purl.obolibrary.org/obo/HP_0100427	Broad middle phalanx of the 5th toe	http://purl.obolibrary.org/obo/UBERON_0004327	middle phalanx of pedal digit 5
http://purl.obolibrary.org/obo/HP_0001821	Broad nail	http://purl.obolibrary.org/obo/UBERON_0001705	nail
http://purl.obolibrary.org/obo/HP_0000455	Broad nasal tip	http://purl.obolibrary.org/obo/UBERON_0012128	nose tip
http://purl.obolibrary.org/obo/HP_0000475	Broad neck	http://purl.obolibrary.org/obo/UBERON_0000974	neck
http://purl.obolibrary.org/obo/HP_0001169	Broad palm	http://purl.obolibrary.org/obo/UBERON_0008878	palmar part of manus
http://purl.obolibrary.org/obo/HP_0009547	Broad phalanges of the 2nd finger	http://purl.obolibrary.org/obo/UBERON_0003636	manual digit 2 phalanx
http://purl.obolibrary.org/obo/HP_0010348	Broad phalanges of the 2nd toe	http://purl.obolibrary.org/obo/UBERON_0003641	pedal digit 2 phalanx
http://purl.obolibrary.org/obo/HP_0009440	Broad phalanges of the 3rd finger	http://purl.obolibrary.org/obo/UBERON_0003637	manual digit 3 phalanx
http://purl.obolibrary.org/obo/HP_0010360	Broad phalanges of the 3rd toe	http://purl.obolibrary.org/obo/UBERON_0003642	pedal digit 3 phalanx
http://purl.obolibrary.org/obo/HP_0009404	Broad phalanges of the 4th finger	http://purl.obolibrary.org/obo/UBERON_0003638	manual digit 4 phalanx
http://purl.obolibrary.org/obo/HP_0010372	Broad phalanges of the 4th toe	http://purl.obolibrary.org/obo/UBERON_0003862	pedal digit 4 phalanx
http://purl.obolibrary.org/obo/HP_0009374	Broad phalanges of the 5th finger	http://purl.obolibrary.org/obo/UBERON_0003639	manual digit 5 phalanx
http://purl.obolibrary.org/obo/HP_0010384	Broad phalanges of the 5th toe	http://purl.obolibrary.org/obo/UBERON_0003863	pedal digit 5 phalanx
http://purl.obolibrary.org/obo/HP_0009768	Broad phalanges of the hand	http://purl.obolibrary.org/obo/UBERON_0001436	phalanx of manus
http://purl.obolibrary.org/obo/HP_0006009	Broad phalanx	http://purl.obolibrary.org/obo/UBERON_0003221	phalanx
http://purl.obolibrary.org/obo/HP_0010174	Broad phalanx of the toes	http://purl.obolibrary.org/obo/UBERON_0001449	phalanx of pes
http://purl.obolibrary.org/obo/HP_0000289	Broad philtrum	http://purl.obolibrary.org/obo/UBERON_0005402	philtrum
http://purl.obolibrary.org/obo/HP_0009852	Broad proximal phalanges of the hand	http://purl.obolibrary.org/obo/UBERON_0002234	proximal phalanx of manus
http://purl.obolibrary.org/obo/HP_0009581	Broad proximal phalanx of the 2nd finger	http://purl.obolibrary.org/obo/UBERON_0004328	proximal phalanx of manual digit 2
http://purl.obolibrary.org/obo/HP_0010396	Broad proximal phalanx of the 2nd toe	http://purl.obolibrary.org/obo/UBERON_0004333	proximal phalanx of pedal digit 2
http://purl.obolibrary.org/obo/HP_0009450	Broad proximal phalanx of the 3rd finger	http://purl.obolibrary.org/obo/UBERON_0004329	proximal phalanx of manual digit 3
http://purl.obolibrary.org/obo/HP_0100428	Broad proximal phalanx of the 3rd toe	http://purl.obolibrary.org/obo/UBERON_0004334	proximal phalanx of pedal digit 3
http://purl.obolibrary.org/obo/HP_0009310	Broad proximal phalanx of the 4th finger	http://purl.obolibrary.org/obo/UBERON_0004330	proximal phalanx of manual digit 4
http://purl.obolibrary.org/obo/HP_0100429	Broad proximal phalanx of the 4th toe	http://purl.obolibrary.org/obo/UBERON_0004335	proximal phalanx of pedal digit 4
http://purl.obolibrary.org/obo/HP_0009227	Broad proximal phalanx of the 5th finger	http://purl.obolibrary.org/obo/UBERON_0004331	proximal phalanx of manual digit 5
http://purl.obolibrary.org/obo/HP_0100430	Broad proximal phalanx of the 5th toe	http://purl.obolibrary.org/obo/UBERON_0004336	proximal phalanx of pedal digit 5
http://purl.obolibrary.org/obo/HP_0010086	Broad proximal phalanx of the hallux	http://purl.obolibrary.org/obo/UBERON_0004332	proximal phalanx of pedal digit 1
http://purl.obolibrary.org/obo/HP_0009630	Broad proximal phalanx of the thumb	http://purl.obolibrary.org/obo/UBERON_0004338	proximal phalanx of manual digit 1
http://purl.obolibrary.org/obo/HP_0010204	Broad proximal phalanx of toe	http://purl.obolibrary.org/obo/UBERON_0003868	proximal phalanx of pes
http://purl.obolibrary.org/obo/HP_0004014	Broad radial epiphyseal plate	http://purl.obolibrary.org/obo/UBERON_0016425	epiphyseal plate of radius
http://purl.obolibrary.org/obo/HP_0004026	Broad radial metaphysis	http://purl.obolibrary.org/obo/UBERON_0013751	metaphysis of radius
http://purl.obolibrary.org/obo/HP_0003981	Broad radius	http://purl.obolibrary.org/obo/UBERON_0001423	radius bone
http://purl.obolibrary.org/obo/HP_0000885	Broad ribs	http://purl.obolibrary.org/obo/UBERON_0002228	rib
http://purl.obolibrary.org/obo/HP_0000216	Broad secondary alveolar ridge	http://purl.obolibrary.org/obo/UBERON_0004527	alveolar process of maxilla
http://purl.obolibrary.org/obo/HP_0002682	Broad skull	http://purl.obolibrary.org/obo/UBERON_0003129	skull
