defined_class	defined_class_label	anatomical_entity	anatomical_entity_label
http://purl.obolibrary.org/obo/HP_0025489	Bladder duplication	http://purl.obolibrary.org/obo/UBERON_0001255	urinary bladder
http://purl.obolibrary.org/obo/HP_0009606	Complete duplication of distal phalanx of the thumb	http://purl.obolibrary.org/obo/UBERON_0004337	distal phalanx of manual digit 1
http://purl.obolibrary.org/obo/HP_0009608	Complete duplication of proximal phalanx of the thumb	http://purl.obolibrary.org/obo/UBERON_0004338	proximal phalanx of manual digit 1
http://purl.obolibrary.org/obo/HP_0010098	Complete duplication of the 1st metatarsal	http://purl.obolibrary.org/obo/UBERON_0003650	metatarsal bone of digit 1
http://purl.obolibrary.org/obo/HP_0009615	Complete duplication of the first metacarpal	http://purl.obolibrary.org/obo/UBERON_0003645	metacarpal bone of digit 1
http://purl.obolibrary.org/obo/HP_0010426	Complete duplication of the middle phalanx of the 2nd toe	http://purl.obolibrary.org/obo/UBERON_0004324	middle phalanx of pedal digit 2
http://purl.obolibrary.org/obo/HP_0010730	Double eyebrow	http://purl.obolibrary.org/obo/UBERON_0010163	eyebrow
http://purl.obolibrary.org/obo/HP_0011270	Duplicated tragus	http://purl.obolibrary.org/obo/UBERON_0010887	tragus
http://purl.obolibrary.org/obo/HP_0010503	Fibular duplication	http://purl.obolibrary.org/obo/UBERON_0001446	fibula
http://purl.obolibrary.org/obo/HP_0011140	Gastrointestinal duplication	http://purl.obolibrary.org/obo/UBERON_0005409	alimentary part of gastrointestinal system
http://purl.obolibrary.org/obo/HP_0100524	Limb duplication	http://purl.obolibrary.org/obo/UBERON_0010707	appendage girdle complex
