defined_class	defined_class_label	anatomical_entity	anatomical_entity_label	anatomical_entity_fused_with	anatomical_entity_fused_with_label	location	location_label	location_fused_with	location_fused_with_label
http://purl.obolibrary.org/obo/HP_0100262	Synostosis involving digits	http://purl.obolibrary.org/obo/UBERON_0001474	bone element	http://purl.obolibrary.org/obo/UBERON_0001474	bone element	http://purl.obolibrary.org/obo/UBERON_0002544	digit	http://purl.obolibrary.org/obo/UBERON_0002544	digit
