defined_class	defined_class_label	anatomical_entity	anatomical_entity_label
http://purl.obolibrary.org/obo/HP_0020110	Bone fracture	http://purl.obolibrary.org/obo/UBERON_0001474	bone element
http://purl.obolibrary.org/obo/HP_0041145	Fractured acetabular part of hip bone	http://purl.obolibrary.org/obo/UBERON_0001269	acetabular part of hip bone
http://purl.obolibrary.org/obo/HP_0041153	Fractured ankle	http://purl.obolibrary.org/obo/UBERON_0001488	ankle joint
http://purl.obolibrary.org/obo/HP_0041234	Fractured bone of jaw	http://purl.obolibrary.org/obo/UBERON_0012360	bone of jaw
http://purl.obolibrary.org/obo/HP_0041061	Fractured calcaneus	http://purl.obolibrary.org/obo/UBERON_0001450	calcaneus
http://purl.obolibrary.org/obo/HP_0041248	Fractured carpal bone	http://purl.obolibrary.org/obo/UBERON_0001435	carpal bone
http://purl.obolibrary.org/obo/HP_0041167	Fractured cervical vertebra	http://purl.obolibrary.org/obo/UBERON_0002413	cervical vertebra
http://purl.obolibrary.org/obo/HP_0041144	Fractured clavicle bone	http://purl.obolibrary.org/obo/UBERON_0001105	clavicle bone
http://purl.obolibrary.org/obo/HP_0041146	Fractured coccyx	http://purl.obolibrary.org/obo/UBERON_0001350	coccyx
http://purl.obolibrary.org/obo/HP_0041150	Fractured cuboid bone	http://purl.obolibrary.org/obo/UBERON_0001455	cuboid bone
http://purl.obolibrary.org/obo/HP_0041216	Fractured distal epiphysis of distal phalanx of manual digit 1	http://purl.obolibrary.org/obo/UBERON_0014881	distal epiphysis of distal phalanx of manual digit 1
http://purl.obolibrary.org/obo/HP_0041196	Fractured distal epiphysis of radius	http://purl.obolibrary.org/obo/UBERON_0004407	distal epiphysis of radius
http://purl.obolibrary.org/obo/HP_0041218	Fractured distal phalanx	http://purl.obolibrary.org/obo/UBERON_0004300	distal phalanx
http://purl.obolibrary.org/obo/HP_0041176	Fractured distal phalanx of manual digit 2	http://purl.obolibrary.org/obo/UBERON_0004311	distal phalanx of manual digit 2
http://purl.obolibrary.org/obo/HP_0041177	Fractured distal phalanx of manual digit 3	http://purl.obolibrary.org/obo/UBERON_0004312	distal phalanx of manual digit 3
http://purl.obolibrary.org/obo/HP_0041178	Fractured distal phalanx of manual digit 4	http://purl.obolibrary.org/obo/UBERON_0004313	distal phalanx of manual digit 4
http://purl.obolibrary.org/obo/HP_0041179	Fractured distal phalanx of manual digit 5	http://purl.obolibrary.org/obo/UBERON_0004314	distal phalanx of manual digit 5
http://purl.obolibrary.org/obo/HP_0041174	Fractured distal phalanx of manus	http://purl.obolibrary.org/obo/UBERON_0003865	distal phalanx of manus
http://purl.obolibrary.org/obo/HP_0041180	Fractured distal phalanx of pedal digit 1	http://purl.obolibrary.org/obo/UBERON_0004315	distal phalanx of pedal digit 1
http://purl.obolibrary.org/obo/HP_0041181	Fractured distal phalanx of pedal digit 3	http://purl.obolibrary.org/obo/UBERON_0004317	distal phalanx of pedal digit 3
http://purl.obolibrary.org/obo/HP_0041226	Fractured distal tarsal bone	http://purl.obolibrary.org/obo/UBERON_0010721	distal tarsal bone
http://purl.obolibrary.org/obo/HP_0041227	Fractured distal tarsal bone 2	http://purl.obolibrary.org/obo/UBERON_0001453	distal tarsal bone 2
http://purl.obolibrary.org/obo/HP_0041228	Fractured distal tarsal bone 3	http://purl.obolibrary.org/obo/UBERON_0001454	distal tarsal bone 3
http://purl.obolibrary.org/obo/HP_0041219	Fractured elbow	http://purl.obolibrary.org/obo/UBERON_0001461	elbow
http://purl.obolibrary.org/obo/HP_0041154	Fractured elbow joint	http://purl.obolibrary.org/obo/UBERON_0001490	elbow joint
http://purl.obolibrary.org/obo/HP_0041147	Fractured epiphysis	http://purl.obolibrary.org/obo/UBERON_0001437	epiphysis
http://purl.obolibrary.org/obo/HP_0041189	Fractured epiphysis of femur	http://purl.obolibrary.org/obo/UBERON_0004384	epiphysis of femur
http://purl.obolibrary.org/obo/HP_0041121	Fractured epiphysis of fifth metacarpal bone	http://purl.obolibrary.org/obo/UBERON_0011104	epiphysis of fifth metacarpal bone
http://purl.obolibrary.org/obo/HP_0041193	Fractured epiphysis of first metatarsal bone	http://purl.obolibrary.org/obo/UBERON_0004395	epiphysis of first metatarsal bone
http://purl.obolibrary.org/obo/HP_0041192	Fractured epiphysis of fourth metacarpal bone	http://purl.obolibrary.org/obo/UBERON_0004394	epiphysis of fourth metacarpal bone
http://purl.obolibrary.org/obo/HP_0041209	Fractured epiphysis of middle phalanx of manus	http://purl.obolibrary.org/obo/UBERON_0011978	epiphysis of middle phalanx of manus
http://purl.obolibrary.org/obo/HP_0041190	Fractured epiphysis of second metacarpal bone	http://purl.obolibrary.org/obo/UBERON_0004392	epiphysis of second metacarpal bone
http://purl.obolibrary.org/obo/HP_0041194	Fractured epiphysis of second metatarsal bone	http://purl.obolibrary.org/obo/UBERON_0004396	epiphysis of second metatarsal bone
http://purl.obolibrary.org/obo/HP_0041191	Fractured epiphysis of third metacarpal bone	http://purl.obolibrary.org/obo/UBERON_0004393	epiphysis of third metacarpal bone
http://purl.obolibrary.org/obo/HP_0041195	Fractured epiphysis of third metatarsal bone	http://purl.obolibrary.org/obo/UBERON_0004397	epiphysis of third metatarsal bone
http://purl.obolibrary.org/obo/HP_0041220	Fractured facial bone	http://purl.obolibrary.org/obo/UBERON_0003462	facial bone
http://purl.obolibrary.org/obo/HP_0041222	Fractured fibula	http://purl.obolibrary.org/obo/UBERON_0001446	fibula
http://purl.obolibrary.org/obo/HP_0041162	Fractured foot bone	http://purl.obolibrary.org/obo/UBERON_0001445	skeleton of pes
http://purl.obolibrary.org/obo/HP_0003961	Fractured forearm bones	http://purl.obolibrary.org/obo/UBERON_0003466	forelimb zeugopod bone
http://purl.obolibrary.org/obo/HP_0041215	Fractured fused metatarsal bones 2-4	http://purl.obolibrary.org/obo/UBERON_0014763	fused metatarsal bones 2-4
http://purl.obolibrary.org/obo/HP_0041172	Fractured fused sacrum	http://purl.obolibrary.org/obo/UBERON_0003690	fused sacrum
http://purl.obolibrary.org/obo/HP_0041221	Fractured head of femur	http://purl.obolibrary.org/obo/UBERON_0006767	head of femur
http://purl.obolibrary.org/obo/HP_0041235	Fractured hindlimb bone	http://purl.obolibrary.org/obo/UBERON_0003464	hindlimb bone
http://purl.obolibrary.org/obo/HP_0041055	Fractured humerus	http://purl.obolibrary.org/obo/UBERON_0000976	humerus
http://purl.obolibrary.org/obo/HP_0041233	Fractured ilium	http://purl.obolibrary.org/obo/UBERON_0001273	ilium
http://purl.obolibrary.org/obo/HP_0041199	Fractured interphalangeal joint	http://purl.obolibrary.org/obo/UBERON_0006658	interphalangeal joint
http://purl.obolibrary.org/obo/HP_0041064	Fractured knee	http://purl.obolibrary.org/obo/UBERON_0001465	knee
http://purl.obolibrary.org/obo/HP_0041157	Fractured larynx	http://purl.obolibrary.org/obo/UBERON_0001737	larynx
http://purl.obolibrary.org/obo/HP_0041210	Fractured lateral malleolus of fibula	http://purl.obolibrary.org/obo/UBERON_0012291	lateral malleolus of fibula
http://purl.obolibrary.org/obo/HP_0041116	Fractured left clavicle	http://purl.obolibrary.org/obo/UBERON_0008256	left clavicle
http://purl.obolibrary.org/obo/HP_0041081	Fractured lower leg	http://purl.obolibrary.org/obo/UBERON_0004251	hindlimb zeugopod bone
http://purl.obolibrary.org/obo/HP_0041117	Fractured lower limb segment	http://purl.obolibrary.org/obo/UBERON_0008784	lower limb segment
http://purl.obolibrary.org/obo/HP_0041168	Fractured lumbar vertebra	http://purl.obolibrary.org/obo/UBERON_0002414	lumbar vertebra
http://purl.obolibrary.org/obo/HP_0041155	Fractured mandible	http://purl.obolibrary.org/obo/UBERON_0001684	mandible
http://purl.obolibrary.org/obo/HP_0041163	Fractured manual digit	http://purl.obolibrary.org/obo/UBERON_0002389	manual digit
